subscription_event_id,company_id,event_type,plan_name,previous_plan_name,payment_date,subscription_start_date,sub_end_date,trial_end_date,billing_period,seat_count,monthly_recurring_revenue,invoice_amount,currency,payment_status,created_at
se_007438,co_0811,renewal,Medium,,2026-03-18,2026-03-18,,,monthly,119,750,750,GBP,paid,2026-03-18T18:13:00
se_007439,co_0811,renewal,Medium,,2026-04-18,2026-04-18,,,monthly,119,750,750,GBP,paid,2026-04-18T15:34:00
se_007440,co_0811,renewal,Medium,,2026-05-18,2026-05-18,,,monthly,119,750,750,GBP,paid,2026-05-18T08:55:00
se_007441,co_0811,renewal,Medium,,2026-06-18,2026-06-18,,,monthly,119,750,750,GBP,paid,2026-06-18T11:42:00
se_007442,co_0812,trial_start,Medium,,,,,2025-06-14,annual,134,0,0,GBP,not_applicable,2025-06-07T13:00:00
se_007443,co_0813,trial_start,Medium,,,,,2024-03-17,monthly,218,0,0,GBP,not_applicable,2024-03-10T17:15:00
se_007444,co_0813,converted,Medium,,2024-03-13,2024-03-13,,,monthly,218,750,750,GBP,paid,2024-03-13T18:38:00
se_007445,co_0813,renewal,Medium,,2024-04-13,2024-04-13,,,monthly,218,750,750,GBP,paid,2024-04-13T13:54:00
se_007446,co_0813,renewal,Medium,,2024-05-13,2024-05-13,,,monthly,218,750,750,GBP,paid,2024-05-13T12:23:00
se_007447,co_0813,renewal,Medium,,2024-06-13,2024-06-13,,,monthly,218,750,750,GBP,paid,2024-06-13T11:11:00
se_007448,co_0813,renewal,Medium,,2024-07-13,2024-07-13,,,monthly,218,750,750,GBP,paid,2024-07-13T11:19:00
se_007449,co_0813,renewal,Medium,,2024-08-13,2024-08-13,,,monthly,218,750,750,GBP,paid,2024-08-13T15:13:00
se_007450,co_0813,renewal,Medium,,2024-09-13,2024-09-13,,,monthly,218,750,750,GBP,paid,2024-09-13T16:57:00
se_007451,co_0813,renewal,Medium,,2024-10-13,2024-10-13,,,monthly,218,750,750,GBP,paid,2024-10-13T12:03:00
se_007452,co_0813,renewal,Medium,,2024-11-13,2024-11-13,,,monthly,218,750,750,GBP,paid,2024-11-13T12:17:00
se_007453,co_0813,renewal,Medium,,2024-12-13,2024-12-13,,,monthly,218,750,750,GBP,paid,2024-12-13T19:19:00
se_007454,co_0813,renewal,Medium,,2025-01-13,2025-01-13,,,monthly,218,750,750,GBP,paid,2025-01-13T18:35:00
se_007455,co_0813,renewal,Medium,,2025-02-13,2025-02-13,,,monthly,218,750,750,GBP,paid,2025-02-13T19:26:00
se_007456,co_0813,renewal,Medium,,2025-03-13,2025-03-13,,,monthly,218,750,750,GBP,paid,2025-03-13T10:45:00
se_007457,co_0813,renewal,Medium,,2025-04-13,2025-04-13,,,monthly,218,750,750,GBP,paid,2025-04-13T10:32:00
se_007458,co_0813,renewal,Medium,,2025-05-13,2025-05-13,,,monthly,218,750,750,GBP,paid,2025-05-13T08:54:00
se_007459,co_0813,renewal,Medium,,2025-06-13,2025-06-13,,,monthly,218,750,750,GBP,paid,2025-06-13T15:19:00
se_007460,co_0813,renewal,Medium,,2025-07-13,2025-07-13,,,monthly,218,750,750,GBP,paid,2025-07-13T09:26:00
se_007461,co_0813,renewal,Medium,,2025-08-13,2025-08-13,,,monthly,218,750,750,GBP,paid,2025-08-13T10:46:00
se_007462,co_0813,renewal,Medium,,2025-09-13,2025-09-13,,,monthly,218,750,750,GBP,paid,2025-09-13T13:53:00
se_007463,co_0813,renewal,Medium,,2025-10-13,2025-10-13,,,monthly,218,750,750,GBP,paid,2025-10-13T17:45:00
se_007464,co_0813,renewal,Medium,,2025-11-13,2025-11-13,,,monthly,218,750,750,GBP,paid,2025-11-13T14:05:00
se_007465,co_0813,renewal,Medium,,2025-12-13,2025-12-13,,,monthly,218,750,750,GBP,paid,2025-12-13T08:14:00
se_007466,co_0813,renewal,Medium,,2026-01-13,2026-01-13,,,monthly,218,750,750,GBP,paid,2026-01-13T12:35:00
se_007467,co_0813,renewal,Medium,,2026-02-13,2026-02-13,,,monthly,218,750,750,GBP,paid,2026-02-13T13:08:00
se_007468,co_0813,renewal,Medium,,2026-03-13,2026-03-13,,,monthly,218,750,750,GBP,paid,2026-03-13T17:23:00
se_007469,co_0813,renewal,Medium,,2026-04-13,2026-04-13,,,monthly,218,750,750,GBP,paid,2026-04-13T19:16:00
se_007470,co_0813,renewal,Medium,,2026-05-31,2026-05-13,,,monthly,218,750,750,GBP,paid,2026-05-13T15:10:00
se_007471,co_0813,renewal,Medium,,2026-06-13,2026-06-13,,,monthly,218,750,750,GBP,paid,2026-06-13T14:39:00
se_007472,co_0814,trial_start,Medium,,,,,2024-02-04,monthly,261,0,0,GBP,not_applicable,2024-01-28T17:11:00
se_007473,co_0814,converted,Medium,,2024-01-30,2024-01-30,,,monthly,261,750,750,GBP,paid,2024-01-30T18:44:00
se_007474,co_0814,renewal,Medium,,2024-03-20,2024-02-29,,,monthly,261,750,750,GBP,paid,2024-02-29T13:10:00
se_007475,co_0814,renewal,Medium,,,2024-03-29,,,monthly,261,750,750,GBP,paid,2024-03-29T19:22:00
se_007476,co_0814,renewal,Medium,,2024-04-29,2024-04-29,,,monthly,261,750,750,GBP,paid,2024-04-29T11:20:00
se_007477,co_0814,renewal,Medium,,2024-05-29,2024-05-29,,,monthly,261,750,750,GBP,paid,2024-05-29T09:22:00
se_007478,co_0814,renewal,Medium,,2024-06-29,2024-06-29,,,monthly,261,750,750,GBP,paid,2024-06-29T14:35:00
se_007479,co_0814,renewal,Medium,,2024-07-29,2024-07-29,,,monthly,261,750,750,GBP,paid,2024-07-29T12:52:00
se_007480,co_0814,renewal,Medium,,2024-08-29,2024-08-29,,,monthly,261,750,750,GBP,paid,2024-08-29T18:51:00
se_007481,co_0814,renewal,Medium,,2024-09-29,2024-09-29,,,monthly,261,750,750,GBP,paid,2024-09-29T13:13:00
se_007482,co_0814,renewal,Medium,,2024-10-29,2024-10-29,,,monthly,261,750,750,GBP,paid,2024-10-29T10:07:00
se_007483,co_0814,renewal,Medium,,2024-11-29,2024-11-29,,,monthly,261,750,750,GBP,paid,2024-11-29T17:25:00
se_007484,co_0814,renewal,Medium,,2024-12-29,2024-12-29,,,monthly,261,750,750,GBP,paid,2024-12-29T09:42:00
se_007485,co_0814,renewal,Medium,,2025-02-03,2025-01-29,,,monthly,261,750,750,GBP,paid,2025-01-29T16:53:00
se_007486,co_0814,renewal,Medium,,2025-02-28,2025-02-28,,,monthly,261,750,750,GBP,paid,2025-02-28T11:16:00
se_007487,co_0814,renewal,Medium,,2025-03-28,2025-03-28,,,monthly,261,750,750,GBP,paid,2025-03-28T18:17:00
se_007488,co_0814,renewal,Medium,,2025-04-28,2025-04-28,,,monthly,261,750,750,GBP,paid,2025-04-28T12:17:00
se_007489,co_0814,renewal,Medium,,2025-05-28,2025-05-28,,,monthly,261,750,750,GBP,paid,2025-05-28T16:47:00
se_007490,co_0814,renewal,Medium,,2025-06-28,2025-06-28,,,monthly,261,750,750,GBP,paid,2025-06-28T11:18:00
se_007491,co_0814,renewal,Medium,,2025-07-28,2025-07-28,,,monthly,261,750,750,GBP,paid,2025-07-28T09:50:00
se_007492,co_0814,renewal,Medium,,2025-08-28,2025-08-28,,,monthly,261,750,750,GBP,paid,2025-08-28T18:37:00
se_007493,co_0814,renewal,Medium,,2025-09-28,2025-09-28,,,monthly,261,750,750,GBP,paid,2025-09-28T13:25:00
se_007494,co_0814,renewal,Medium,,2025-10-28,2025-10-28,,,monthly,261,750,750,GBP,paid,2025-10-28T11:09:00
se_007495,co_0814,renewal,Medium,,2025-11-28,2025-11-28,,,monthly,261,750,750,GBP,paid,2025-11-28T16:50:00
se_007496,co_0814,renewal,Medium,,2025-12-28,2025-12-28,,,monthly,261,750,750,GBP,paid,2025-12-28T15:13:00
se_007497,co_0814,payment_failed,Medium,,2026-01-28,2026-01-28,,,monthly,261,750,750,GBP,failed,2026-01-28T13:42:00
se_007498,co_0814,payment_recovered,Medium,,2026-02-08,2026-02-08,,,monthly,261,750,750,GBP,paid,2026-02-08T08:33:00
se_007499,co_0814,renewal,Medium,,2026-02-28,2026-02-28,,,monthly,261,750,750,GBP,paid,2026-02-28T19:20:00
se_007500,co_0814,renewal,Medium,,2026-03-28,2026-03-28,,,monthly,261,750,750,GBP,paid,2026-03-28T13:14:00
se_007501,co_0814,renewal,Medium,,2026-04-28,2026-04-28,,,monthly,261,750,750,GBP,paid,2026-04-28T13:20:00
se_007502,co_0814,renewal,Medium,,2026-05-28,2026-05-28,,,monthly,261,750,750,GBP,paid,2026-05-28T13:02:00
se_007503,co_0814,renewal,MEDIUM,,2026-06-28,2026-06-28,,,monthly,261,750,750,GBP,paid,2026-06-28T08:48:00
se_007504,co_0815,trial_start,Small,,,,,2024-06-23,monthly,46,0,0,GBP,not_applicable,2024-06-16T09:21:00
se_007505,co_0816,trial_start,Small,,,,,2025-07-12,monthly,18,0,0,GBP,not_applicable,2025-07-05T11:35:00
se_007506,co_0816,converted,Small,,2025-07-08,2025-07-08,,,monthly,18,200,200,GBP,paid,2025-07-08T13:50:00
se_007507,co_0816,renewal,Small,,2025-08-08,2025-08-08,,,monthly,18,200,200,GBP,paid,2025-08-08T11:02:00
se_007508,co_0816,renewal,Small,,2025-09-08,2025-09-08,,,monthly,18,200,200,GBP,paid,2025-09-08T10:41:00
se_007509,co_0816,renewal,Small,,2025-10-08,2025-10-08,,,monthly,18,200,200,GBP,paid,2025-10-08T19:07:00
se_007510,co_0816,renewal,Small,,2025-11-08,2025-11-08,,,monthly,18,200,200,GBP,paid,2025-11-08T13:07:00
se_007511,co_0816,renewal,Small,,2025-12-08,2025-12-08,,,monthly,18,200,200,GBP,paid,2025-12-08T17:04:00
se_007512,co_0816,renewal,Small,,2026-01-08,2026-01-08,,,monthly,18,200,200,GBP,paid,2026-01-08T17:40:00
se_007513,co_0816,renewal,Small,,2026-02-08,2026-02-08,,,monthly,18,200,200,GBP,paid,2026-02-08T19:19:00
se_007514,co_0816,payment_failed,Small,,2026-03-08,2026-03-08,,,monthly,18,200,200,GBP,failed,2026-03-08T16:30:00
se_007515,co_0816,renewal,Small,,2026-04-08,2026-04-08,,,monthly,18,200,200,GBP,paid,2026-04-08T08:14:00
se_007516,co_0816,renewal,Small,,,2026-05-08,,,monthly,18,200,200,GBP,paid,2026-05-08T14:51:00
se_007517,co_0816,renewal,Small,,2026-06-08,2026-06-08,,,monthly,18,200,200,GBP,paid,2026-06-08T16:03:00
se_007518,co_0817,trial_start,Medium,,,,,2024-09-14,annual,183,0,0,GBP,not_applicable,2024-09-07T15:29:00
se_007519,co_0817,converted,Medium,,2024-09-17,2024-09-17,,,annual,183,750,9000,GBP,paid,2024-09-17T17:47:00
se_007520,co_0817,renewal,Medium,,2025-09-17,2025-09-17,,,annual,183,750,9000,GBP,paid,2025-09-17T17:31:00
se_007521,co_0818,trial_start,Small,,,,,2024-10-07,monthly,51,0,0,GBP,not_applicable,2024-09-30T13:38:00
se_007522,co_0819,trial_start,Medium,,,,,2026-03-21,monthly,157,0,0,GBP,not_applicable,2026-03-14T12:59:00
se_007523,co_0819,converted,Medium,,2026-03-23,2026-03-23,,,monthly,157,750,750,GBP,paid,2026-03-23T14:12:00
se_007524,co_0819,renewal,Medium,,2026-04-23,2026-04-23,,,monthly,157,750,750,GBP,paid,2026-04-23T14:55:00
se_007525,co_0819,renewal,Medium,,2026-05-23,2026-05-23,,,monthly,157,750,750,GBP,paid,2026-05-23T13:50:00
se_007526,co_0819,renewal,Medium,,2026-06-29,2026-06-23,,,monthly,157,750,750,GBP,paid,2026-06-23T17:01:00
se_007527,co_0820,trial_start,Small,,,,,2025-05-26,monthly,104,0,0,GBP,not_applicable,2025-05-19T16:05:00
se_007528,co_0820,converted,Small,,2025-05-24,2025-05-24,,,monthly,104,200,200,GBP,paid,2025-05-24T15:51:00
se_007529,co_0820,renewal,Small,,2025-06-24,2025-06-24,,,monthly,104,200,200,GBP,paid,2025-06-24T08:49:00
se_007530,co_0820,renewal,Small,,2025-07-24,2025-07-24,,,monthly,104,200,200,GBP,paid,2025-07-24T10:37:00
se_007531,co_0820,renewal,Small,,2025-08-24,2025-08-24,,,monthly,104,200,200,GBP,paid,2025-08-24T17:40:00
se_007532,co_0820,renewal,Small,,2025-09-24,2025-09-24,,,monthly,104,200,200,GBP,paid,2025-09-24T14:57:00
se_007533,co_0820,renewal,Small,,,2025-10-24,,,monthly,104,200,200,GBP,paid,2025-10-24T16:01:00
se_007534,co_0820,renewal,Small,,2025-11-24,2025-11-24,,,monthly,104,200,200,GBP,paid,2025-11-24T09:37:00
se_007535,co_0820,renewal,Small,,2025-12-24,2025-12-24,,,monthly,104,200,200,GBP,paid,2025-12-24T11:42:00
se_007536,co_0820,renewal,Small,,2026-01-24,2026-01-24,,,monthly,104,200,200,GBP,paid,2026-01-24T08:45:00
se_007537,co_0820,renewal,Small,,2026-03-01,2026-02-24,,,monthly,104,200,200,GBP,paid,2026-02-24T14:34:00
se_007538,co_0820,renewal,Small,,2026-03-24,2026-03-24,,,monthly,104,200,200,GBP,paid,2026-03-24T08:45:00
se_007539,co_0820,renewal,Small,,2026-05-06,2026-04-24,,,monthly,104,200,200,GBP,paid,2026-04-24T14:27:00
se_007540,co_0820,renewal,Small,,2026-05-24,2026-05-24,,,monthly,104,200,200,GBP,paid,2026-05-24T13:34:00
se_007541,co_0820,renewal,Small,,2026-06-24,2026-06-24,,,monthly,104,200,200,GBP,paid,2026-06-24T13:34:00
se_007542,co_0821,trial_start,Small,,,,,2025-11-27,annual,66,0,0,GBP,not_applicable,2025-11-20T15:48:00
se_007543,co_0821,converted,Small,,2025-11-28,2025-11-28,,,annual,66,200,2400,GBP,paid,2025-11-28T08:25:00
se_007544,co_0822,trial_start,Bespoke,,,,,2025-01-14,monthly,1675,0,0,EUR,not_applicable,2025-01-07T17:51:00
se_007545,co_0822,converted,Bespoke,,2025-01-11,2025-01-11,,,monthly,1675,3200,3200,EUR,paid,2025-01-11T12:36:00
se_007546,co_0822,renewal,Bespoke,,2025-02-11,2025-02-11,,,monthly,1675,2940,2940,EUR,paid,2025-02-11T15:41:00
se_007547,co_0822,renewal,Bespoke,,2025-03-11,2025-03-11,,,monthly,1675,2740,2740,EUR,paid,2025-03-11T11:32:00
se_007548,co_0822,renewal,Bespoke,,2025-04-11,2025-04-11,,,monthly,1675,2960,2960,EUR,paid,2025-04-11T15:53:00
se_007549,co_0822,renewal,Bespoke,,2025-05-11,2025-05-11,,,monthly,1675,3110,3110,EUR,paid,2025-05-11T18:09:00
se_007550,co_0822,renewal,Bespoke,,2025-06-11,2025-06-11,,,monthly,1675,2440,2440,EUR,paid,2025-06-11T14:41:00
se_007551,co_0822,renewal,Bespoke,,2025-07-11,2025-07-11,,,monthly,1675,2790,2790,EUR,paid,2025-07-11T10:52:00
se_007552,co_0822,renewal,Bespoke,,2025-08-11,2025-08-11,,,monthly,1675,2360,2360,EUR,paid,2025-08-11T16:57:00
se_007553,co_0822,renewal,Bespoke,,2025-09-11,2025-09-11,,,monthly,1675,2830,2830,EUR,paid,2025-09-11T16:52:00
se_007554,co_0822,renewal,Bespoke,,2025-10-11,2025-10-11,,,monthly,1675,3140,3140,EUR,paid,2025-10-11T10:10:00
se_007555,co_0822,renewal,Bespoke,,2025-11-11,2025-11-11,,,monthly,1675,2590,2590,EUR,paid,2025-11-11T15:27:00
se_007556,co_0822,renewal,Bespoke,,2025-12-11,2025-12-11,,,monthly,1675,3060,3060,EUR,paid,2025-12-11T15:28:00
se_007557,co_0822,renewal,Bespoke,,2026-01-11,2026-01-11,,,monthly,1675,3220,3220,EUR,paid,2026-01-11T15:15:00
se_007558,co_0822,renewal,Bespoke,,2026-02-11,2026-02-11,,,monthly,1675,2910,2910,EUR,paid,2026-02-11T16:01:00
se_007559,co_0822,renewal,Bespoke,,2026-03-11,2026-03-11,,,monthly,1675,2600,2600,EUR,paid,2026-03-11T08:51:00
se_007560,co_0822,renewal,Bespoke,,2026-04-11,2026-04-11,,,monthly,1675,2520,2520,EUR,paid,2026-04-11T15:12:00
se_007561,co_0822,renewal,Bespoke,,,2026-05-11,,,monthly,1675,2530,2530,EUR,paid,2026-05-11T15:28:00
se_007562,co_0822,renewal,Bespoke,,2026-06-11,2026-06-11,,,monthly,1675,2760,2760,EUR,paid,2026-06-11T10:24:00
se_007563,co_0823,trial_start,Small,,,,,2026-02-09,annual,70,0,0,GBP,not_applicable,2026-02-02T08:24:00
se_007564,co_0823,converted,Small,,2026-02-05,2026-02-05,,,annual,70,200,2400,GBP,paid,2026-02-05T19:05:00
se_007565,co_0824,trial_start,Medium,,,,,2024-09-16,annual,127,0,0,GBP,not_applicable,2024-09-09T14:08:00
se_007566,co_0824,converted,Medium,,2024-09-17,2024-09-17,,,annual,127,750,9000,GBP,paid,2024-09-17T10:04:00
se_007567,co_0824,renewal,Medium,,2025-09-17,2025-09-17,,,annual,127,750,9000,GBP,paid,2025-09-17T14:14:00
se_007568,co_0825,trial_start,Small,,,,,2024-01-02,annual,52,0,0,GBP,not_applicable,2023-12-26T10:14:00
se_007569,co_0825,converted,Small,,2023-12-28,2023-12-28,,,annual,52,200,2400,GBP,paid,2023-12-28T12:57:00
se_007570,co_0825,cancellation_scheduled,Small,,,2024-08-21,,,annual,52,200,2400,GBP,not_applicable,2024-08-21T14:25:00
se_007571,co_0825,voluntary_churn,Small,,,2024-09-23,2024-09-23,,annual,52,200,0,GBP,not_applicable,2024-09-23T11:17:00
se_007572,co_0826,trial_start,Medium,,,,,2024-11-26,monthly,245,0,0,GBP,not_applicable,2024-11-19T19:17:00
se_007573,co_0826,converted,Medium,,2024-11-23,2024-11-23,,,monthly,245,750,750,GBP,paid,2024-11-23T19:09:00
se_007574,co_0826,renewal,Medium,,2024-12-23,2024-12-23,,,monthly,245,750,750,GBP,paid,2024-12-23T19:45:00
se_007575,co_0826,renewal,Medium,,2025-01-23,2025-01-23,,,monthly,245,750,750,GBP,paid,2025-01-23T15:27:00
se_007576,co_0826,renewal,Medium,,2025-02-23,2025-02-23,,,monthly,245,750,750,GBP,paid,2025-02-23T12:45:00
se_007577,co_0826,renewal,Medium,,2025-03-23,2025-03-23,,,monthly,245,750,750,GBP,paid,2025-03-23T19:28:00
se_007578,co_0826,renewal,Medium,,2025-04-23,2025-04-23,,,monthly,245,750,750,GBP,paid,2025-04-23T12:49:00
se_007579,co_0826,renewal,Medium,,2025-05-23,2025-05-23,,,monthly,245,750,750,GBP,paid,2025-05-23T17:19:00
se_007580,co_0826,renewal,Medium,,2025-06-23,2025-06-23,,,monthly,245,750,750,GBP,paid,2025-06-23T14:37:00
se_007581,co_0826,renewal,Medium,,2025-07-23,2025-07-23,,,monthly,245,750,750,GBP,paid,2025-07-23T10:32:00
se_007582,co_0826,renewal,Medium,,2025-08-23,2025-08-23,,,monthly,245,750,750,GBP,paid,2025-08-23T10:41:00
se_007583,co_0826,renewal,Medium,,2025-09-23,2025-09-23,,,monthly,245,750,750,GBP,paid,2025-09-23T17:09:00
se_007584,co_0826,downgrade,Small,Medium,2025-10-09,2025-10-09,,,monthly,245,200,200,GBP,paid,2025-10-09T10:14:00
se_007585,co_0826,renewal,Small,,2025-10-23,2025-10-23,,,monthly,245,200,200,GBP,paid,2025-10-23T15:15:00
se_007586,co_0826,payment_failed,Small,,2025-11-23,2025-11-23,,,monthly,245,200,200,GBP,failed,2025-11-23T16:45:00
se_007587,co_0826,payment_recovered,Small,,2025-11-30,2025-11-30,,,monthly,245,200,200,GBP,paid,2025-11-30T16:25:00
se_007588,co_0826,renewal,Small,,2026-01-01,2025-12-23,,,monthly,245,200,200,GBP,paid,2025-12-23T08:27:00
se_007589,co_0826,renewal,Small,,2026-01-23,2026-01-23,,,monthly,245,200,200,GBP,paid,2026-01-23T10:27:00
se_007590,co_0826,renewal,Small,,2026-03-07,2026-02-23,,,monthly,245,200,200,GBP,paid,2026-02-23T13:08:00
se_007591,co_0826,renewal,Small,,2026-03-23,2026-03-23,,,monthly,245,200,200,GBP,paid,2026-03-23T10:08:00
se_007592,co_0826,renewal,Small,,2026-04-23,2026-04-23,,,monthly,245,200,200,GBP,paid,2026-04-23T19:07:00
se_007593,co_0826,renewal,Small,,2026-05-23,2026-05-23,,,monthly,245,200,200,GBP,paid,2026-05-23T08:39:00
se_007594,co_0826,renewal,Small,,2026-06-23,2026-06-23,,,monthly,245,200,200,GBP,paid,2026-06-23T11:25:00
se_007595,co_0827,trial_start,Small,,,,,2025-12-15,annual,44,0,0,GBP,not_applicable,2025-12-08T18:29:00
se_007596,co_0827,converted,Small,,2025-12-18,2025-12-18,,,annual,44,200,2400,GBP,paid,2025-12-18T13:30:00
se_007597,co_0828,trial_start,Small,,,,,2023-07-20,annual,97,0,0,GBP,not_applicable,2023-07-13T09:34:00
se_007598,co_0829,trial_start,Small,,,,,2025-05-20,monthly,38,0,0,GBP,not_applicable,2025-05-13T08:07:00
se_007599,co_0830,trial_start,Medium,,,,,2025-02-15,monthly,207,0,0,GBP,not_applicable,2025-02-08T19:08:00
se_007600,co_0830,converted,Medium,,2025-02-15,2025-02-15,,,monthly,207,750,750,GBP,paid,2025-02-15T12:36:00
se_007601,co_0830,renewal,Medium,,2025-03-15,2025-03-15,,,monthly,207,750,750,GBP,paid,2025-03-15T12:45:00
se_007602,co_0830,renewal,Medium,,2025-04-15,2025-04-15,,,monthly,207,750,750,GBP,paid,2025-04-15T10:19:00
se_007603,co_0830,renewal,Medium,,2025-05-15,2025-05-15,,,monthly,207,750,750,GBP,paid,2025-05-15T11:06:00
se_007604,co_0830,renewal,Medium,,2025-06-15,2025-06-15,,,monthly,207,750,750,GBP,paid,2025-06-15T13:51:00
se_007605,co_0830,renewal,Medium,,2025-07-15,2025-07-15,,,monthly,207,750,750,GBP,paid,2025-07-15T09:55:00
se_007606,co_0830,renewal,Medium,,2025-08-15,2025-08-15,,,monthly,207,750,750,GBP,paid,2025-08-15T11:00:00
se_007607,co_0830,renewal,Medium,,2025-09-15,2025-09-15,,,monthly,207,750,750,GBP,paid,2025-09-15T08:21:00
se_007608,co_0830,renewal,MEDIUM,,2025-10-15,2025-10-15,,,monthly,207,750,750,GBP,paid,2025-10-15T08:37:00
se_007609,co_0830,renewal,Medium,,2025-11-15,2025-11-15,,,monthly,207,750,750,GBP,paid,2025-11-15T09:17:00
se_007610,co_0830,renewal,Medium,,2025-12-15,2025-12-15,,,monthly,207,750,750,GBP,paid,2025-12-15T11:32:00
se_007611,co_0830,renewal,Medium,,2026-01-15,2026-01-15,,,monthly,207,750,750,GBP,paid,2026-01-15T16:52:00
se_007612,co_0830,renewal,Medium,,2026-02-15,2026-02-15,,,monthly,207,750,750,GBP,paid,2026-02-15T09:40:00
se_007613,co_0830,renewal,Medium,,2026-03-15,2026-03-15,,,monthly,207,750,750,GBP,paid,2026-03-15T11:02:00
se_007614,co_0830,renewal,Medium,,2026-04-15,2026-04-15,,,monthly,207,750,750,GBP,paid,2026-04-15T09:42:00
se_007615,co_0830,renewal,Medium,,2026-05-15,2026-05-15,,,monthly,207,750,750,GBP,paid,2026-05-15T11:44:00
se_007616,co_0830,renewal,Medium,,2026-06-15,2026-06-15,,,monthly,207,750,750,GBP,paid,2026-06-15T17:06:00
se_007617,co_0831,trial_start,Medium,,,,,2024-01-06,monthly,480,0,0,GBP,not_applicable,2023-12-30T14:47:00
se_007618,co_0832,trial_start,Medium,,,,,2025-10-26,annual,280,0,0,GBP,not_applicable,2025-10-19T19:23:00
se_007619,co_0833,trial_start,Small,,,,,2024-08-11,monthly,123,0,0,GBP,not_applicable,2024-08-04T19:51:00
se_007620,co_0833,converted,Small,,2024-08-12,2024-08-12,,,monthly,123,200,200,GBP,paid,2024-08-12T19:09:00
se_007621,co_0833,renewal,Small,,2024-09-12,2024-09-12,,,monthly,123,200,200,GBP,paid,2024-09-12T14:27:00
se_007622,co_0833,renewal,Small,,2024-10-12,2024-10-12,,,monthly,123,200,200,GBP,paid,2024-10-12T15:48:00
se_007623,co_0833,cancellation_scheduled,Small,,,2024-10-03,,,monthly,123,200,200,GBP,not_applicable,2024-10-03T09:05:00
se_007624,co_0833,voluntary_churn,Small,,,2024-10-20,2024-10-20,,monthly,123,200,0,GBP,not_applicable,2024-10-20T08:28:00
se_007625,co_0834,trial_start,Small,,,,,2023-09-25,monthly,53,0,0,GBP,not_applicable,2023-09-18T12:57:00
se_007626,co_0834,converted,Small,,2023-09-28,2023-09-28,,,monthly,53,200,200,GBP,paid,2023-09-28T17:04:00
se_007627,co_0834,renewal,Small,,2023-10-28,2023-10-28,,,monthly,53,200,200,GBP,paid,2023-10-28T18:54:00
se_007628,co_0834,renewal,Small,,2023-11-28,2023-11-28,,,monthly,53,200,200,GBP,paid,2023-11-28T12:39:00
se_007629,co_0834,renewal,Small,,2023-12-28,2023-12-28,,,monthly,53,200,200,GBP,paid,2023-12-28T14:03:00
se_007630,co_0834,renewal,Small,,2024-01-28,2024-01-28,,,monthly,53,200,200,GBP,paid,2024-01-28T10:23:00
se_007631,co_0834,renewal,Small,,2024-02-28,2024-02-28,,,monthly,53,200,200,GBP,paid,2024-02-28T16:13:00
se_007632,co_0834,renewal,Small,,2024-03-28,2024-03-28,,,monthly,53,200,200,GBP,paid,2024-03-28T10:14:00
se_007633,co_0834,renewal,Small,,2024-04-28,2024-04-28,,,monthly,53,200,200,GBP,paid,2024-04-28T19:01:00
se_007634,co_0834,renewal,Small,,2024-05-28,2024-05-28,,,monthly,53,200,200,GBP,paid,2024-05-28T12:52:00
se_007635,co_0834,renewal,Small,,2024-06-28,2024-06-28,,,monthly,53,200,200,GBP,paid,2024-06-28T18:41:00
se_007636,co_0834,renewal,Small,,2024-07-28,2024-07-28,,,monthly,53,200,200,GBP,paid,2024-07-28T09:14:00
se_007637,co_0834,renewal,Small,,2024-08-28,2024-08-28,,,monthly,53,200,200,GBP,paid,2024-08-28T09:43:00
se_007638,co_0834,renewal,Small,,2024-10-10,2024-09-28,,,monthly,53,200,200,GBP,paid,2024-09-28T08:23:00
se_007639,co_0834,renewal,Small,,,2024-10-28,,,monthly,53,200,200,GBP,paid,2024-10-28T15:23:00
